tag_grouping,message,category_20,bucket_original,full_conversion
UpF,"Hi! It's Alex. You're so close to completing your DoorDash application! Let me know if I can help. Otherwise, finish your application in the app and let's get you earning $$ today!",Needs Guidance,TSI-WN-001,True
UpF,Great News! You're all set up to Dash! 🎉 When can you fit in your first delivery? Dashing this week or weekend could really boost your earnings lots of different events going on! .,Payment Questions,TSI-WN-001,True
UpF,"you will have to look in the Dasher App or call Dasher Support for the answer.  Here are some ways to contact DoorDash support for further assistance.
1-855-973-1040 or 855-431-0459
help.doordash.com/dashers/s/dasher-support .",Needs Guidance,TSI-WN-001,True
UpF,"Hi Joseph! This is Alex from DoorDash, I noticed you're close to completing your application. If you don't want to hear from me just reply stop, but how can I help you get on the road and start earning money today?",Needs Guidance,TSI-WN-001,True
UpF,"PRO TIPS:
1.) You can schedule yourself to get priority, but it's not required!!! The schedule updates everyday @ midnight
2.) Peak times are around 11-2 and 5-9 and typically are the best times to ""Dash Now""
3.) Your orders are based on location, make sure to hang out by lots of restaurants. Hotspots can be competitive!
4.) Here is a video to walk you through your first delivery: https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap.",Needs Guidance,TSI-WN-001,True
UpF,It went really well. I'm looking forward to a lot of hours this weekend. 5-10 days is great. Thank you,Scheduling Issues,TSI-WN-001,True
UpF,That sounds Amazing! There is a lot of events going on for sure lots of Money to be made this weekend.,Payment Questions,TSI-WN-001,True
UpF,Are there any sign up promotions? I am currently working for Uber and it's going well.,Competition,TSI-WN-001,True
UpF,Awesome to hear you started Dashing! 🎉 Your welcome kit will be sent out soon. It will take 5 - 10 business Day to get to you. How's your first day going so far?,Unclassified,TSI-WN-001,True
UpF,"Good Afternoon, Joseph! Hope your day is going Great! Just a quick check-in: Did your background check get verified yet? Let me know if you need any assistance. - Isaac with DoorDash .",Background Check,TSI-WN-001,True
UpF,"Hey Joseph, My records indicate that your ID Verification is Complete and your Back Ground Check needs to be completed before you can start Dashing! do you have 3 - 4 minutes to get that done today? It will also be done in the Dasher App! After you complete the Back Ground Check wait for 3 - 5 minutes for the App to upload the information and see if it verifies you to start Dashing..",Background Check,TSI-WN-001,True
UpF,I strongly recommend getting your 1st dash complete ASAP so DoorDash can send your welcome kit (Red DoorDash Card & Hot Bag) these items will give you more delivery options allowing you to potentially receive a substantially higher percentage of orders when you dash so you can maximize your earnings! .,Equipment Concerns,TSI-WN-001,True
UpF,Any promos for new drivers?,Unclassified,TSI-WN-001,True
UpF,Please send me my welcome kit! I have started Dashing today,Unclassified,TSI-WN-001,True
UpF,"Hi! It's Alex. You're so close to completing your DoorDash application! Let me know if I can help. Otherwise, finish your application in the app and let's get you earning $$ today!",Needs Guidance,TSI-WN-001,
UpF,DOORDASH ALERT: Identity verification update needed. Please open and refresh your Dasher app immediately to confirm identity verification status.,App Issues,TSI-WN-001,
UpF,"Hi Evangelina! This is Alex from DoorDash, I noticed you're close to completing your application. If you don't want to hear from me just reply stop, but how can I help you get on the road and start earning money today?",Needs Guidance,TSI-WN-001,
UpF,"Hey Abdul, here's what to expect in the remainder of your Dasher application:

1. Open the Dasher app & log into your account
2. Take the required photos for ID verification
3. Leave app open for 1-2 minutes until verified
4. Fill out background check info
5. Wait for approval!",Background Check,TSI-WN-001,
UpF,"Hi Abdul! This is Alex from DoorDash, I noticed you're close to completing your application. If you don't want to hear from me just reply stop, but how can I help you get on the road and start earning money today?",Needs Guidance,TSI-WN-001,
UpF,"Hey Abdul this is Charles with DoorDash, thank you for your time yesterday! Were you able to complete the background check? Please let me know if I can help, thanks!",Needs Guidance,TSI-WN-001,
UpF,"Hey there Kennedy, it's Alex with DoorDash just checking in. It has been busy with deliveries in your area and it is showing no signs of slowing down. There is no better time to be a DoorDash driver. Do you have just a couple minutes to finish your application today?",Personal Circumstances,TSI-WN-001,
UpF,Whattt,Unclassified,TSI-WN-001,
UpF,"Hi Kennedy, I'm Alex, here to assist you with your DoorDash application. If you don't want to hear from me just reply stop, but you're almost done - is there anything holding you back from finishing the application today?",App Issues,TSI-WN-001,
UpF,"Hi! It's Alex. You're so close to completing your DoorDash application! Let me know if I can help. Otherwise, finish your application in the app and let's get you earning $$ today!",Needs Guidance,TSI-WN-001,
UpF,"Hi Troy, I'm Alex, here to assist you with your DoorDash application. If you don't want to hear from me just reply stop, but you're almost done - is there anything holding you back from finishing the application today?",App Issues,TSI-WN-001,
UpF,"Hi! It's Alex. You're so close to completing your DoorDash application! Let me know if I can help. Otherwise, finish your application in the app and let's get you earning $$ today!",Needs Guidance,TSI-WN-001,
UpF,"Hi! It's Alex. You're so close to completing your DoorDash application! Let me know if I can help. Otherwise, finish your application in the app and let's get you earning $$ today!",Needs Guidance,TSI-WN-001,
UpF,It says my background check is pending and it may take up to 3 days. I'm just waiting to be approved I guess. I couldn't do much more from what I could tell,Background Check,TSI-WN-001,
UpF,"Hi Thomas, I'm Alex, here to assist you with your DoorDash application. If you don't want to hear from me just reply stop, but you're almost done - is there anything holding you back from finishing the application today?",App Issues,TSI-WN-001,
UpF,Thanks!,Encouragement,TSI-WN-001,
UpF,Hey Thomas! Your application still being processed which can take up to 5 days to finalize. I will follow up here in a few days or check for an email from DoorDash/Checkr. Thank you for your patience,Background Check,TSI-WN-001,
UpF,No it's just that I ain't even wanted,Unclassified,TSI-WN-001,
UpF,Or did I interpret that wrong?,Documents,TSI-WN-001,
UpF,I mean nothing is wrong,Unclassified,TSI-WN-001,
UpF,"Hi Arianna, I'm Alex, here to assist you with your DoorDash application. If you don't want to hear from me just reply stop, but you're almost done - is there anything holding you back from finishing the application today?",App Issues,TSI-WN-001,
UpF,"No worries, what changed your situation from needing extra money? It sounds like you were able to accomplish your goals, congratulations!",Personal Circumstances,TSI-WN-001,
UpF,Wha... what,Unclassified,TSI-WN-001,
UpF,You said you don't want to dash?,Documents,TSI-WN-001,
UpF,I can even talk right,Unclassified,TSI-WN-001,
UpF,"Using elizabeth.m0509@gmail.com as your login email, you can follow this link and tap ""already started signing up"" to pick up where you left off: https://www.doordash.com/dasher/signup/",App Issues,TSI-WN-001,
UpF,No there isn't.,Unclassified,TSI-WN-001,
UpF,"Hi Megan, if you log back into your application and wait at least 10 seconds on that ID processing page, it should move forward to the background check page. Sometimes it just takes a few moments for it to update. Your ID verification should be cleared now. You just need to submit the background check and then you should be good to go after that's cleared.",Scheduling Issues,TSI-WN-001,
UpF,I need the link to upload my id,Documents,TSI-WN-001,
UpF,"I'll be your onboarding specialist here to assist you through your DoorDash application and first few weeks of dashing. Feel free to reach out if you have any questions or need assistance, and let's try to get your account all set up by tomorrow! :) -Alex, DoorDash Onboarding",Needs Guidance,TSI-WN-001,
UpF,"Hi Megan, just checking in to see if you were able to fill out the application so I can check the status of that and push it forward? -Alex, DoorDash Onboarding",App Issues,TSI-WN-001,
UpF,"Hi Megan, I'm Alex, here to assist you with your DoorDash application. If you don't want to hear from me just reply stop, but you're almost done - is there anything holding you back from finishing the application today?",App Issues,TSI-WN-001,
UpF,I filled out the application,App Issues,TSI-WN-001,
UpF,I turn 19 in march 15,Unclassified,TSI-WN-001,
UpF,"Hi mukeya! This is Alex from DoorDash, I noticed you're close to completing your application. If you don't want to hear from me just reply stop, but how can I help you get on the road and start earning money today?",Needs Guidance,TSI-WN-001,
